;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Cooling System 2;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131987144;9.0;2;residential;1930-1945;131987144;Bd131987144;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1144.360107421875;254.30224609375;3;764.0609982549311;158.115838046248;39.50708140830395;-10.586147248813376;0.0;131652.27280273437;0.0;0.0;15302916.343823506;0.0;0.0;118911.7302734375;0.0;0.0;9822556.910292026;0.0;0.0;131652.27280273437;0.0;0.0;8218793.8573617395;0.0;0.0;127405.42529296875;0.0;0.0;2003448.6364821321;0.0;0.0;131652.27280273437;0.0;0.0;418219.7040192413;0.0;0.0;127405.42529296875;0.0;0.0;404728.7458250723;-2147992.606986863;0.0;131652.27280273437;0.0;0.0;418219.7040192413;-4400884.0508345915;0.0;131652.27280273437;0.0;0.0;418219.7040192413;-5115825.049202524;0.0;127405.42529296875;0.0;0.0;404728.7458250723;-1665876.8962872205;0.0;131652.27280273437;0.0;0.0;3250756.633994649;0.0;0.0;127405.42529296875;0.0;0.0;8611762.203041097;0.0;0.0;131652.27280273437;0.0;0.0;13400348.737174524;0.0;0.0;1550099.341064453;0.0;0.0;62674699.92587755;-13330578.6033112
131987166;9.833333333333334;2;university;Before 1930;131987166;Bd131987166;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4415.5195719401045;898.07177734375;12;3416.0014763407003;518.0451769973894;138.89531516333818;-32.72581213715243;0.0;1160696.746443383;0.0;0.0;62499302.899256356;0.0;0.0;1100621.6502590938;0.0;0.0;40699598.78009977;0.0;0.0;1220687.9411699453;0.0;0.0;34498567.54056669;0.0;0.0;1170667.3117452343;0.0;0.0;9078379.654343467;0.0;0.0;1228186.8405107656;0.0;0.0;260013.05228817867;0.0;0.0;1133172.8150411327;0.0;0.0;3416719.720416971;-10696442.248632878;0.0;1213189.041829125;0.0;0.0;3757337.655341676;-22430878.377733;0.0;1228186.8405107656;0.0;0.0;4581106.048431967;-24286043.24660223;0.0;1163168.412404414;0.0;0.0;3933240.1612616936;-8016083.552034062;0.0;1228186.8405107656;0.0;0.0;11533640.372585023;0.0;0.0;1185665.1104268748;0.0;0.0;35151493.30828487;0.0;0.0;1205690.1424883048;0.0;0.0;54198908.44067048;0.0;0.0;14238119.693339802;0.0;0.0;263608307.63354716;-65429447.42500217
131987237;6.533333333333332;1;services;1961-1970;131987237;Bd131987237;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3906.475553385416;597.929931640625;8;2603.8938694410626;674.8272830553053;116.32462633959548;-33.56305931272614;0.0;772783.806110793;0.0;0.0;49008191.34744101;0.0;0.0;732786.2256712656;0.0;0.0;31243786.192826327;0.0;0.0;812725.5255443868;0.0;0.0;26201968.270039696;0.0;0.0;779422.139014414;0.0;0.0;6488163.470301795;0.0;0.0;817718.240473586;0.0;0.0;173114.87845679477;0.0;0.0;754458.564368418;0.0;0.0;2274828.1823381726;-9222966.03318225;0.0;807732.8106151875;0.0;0.0;2501609.2300039693;-18667461.445067167;0.0;817718.240473586;0.0;0.0;3050068.486150544;-20048462.299946677;0.0;774429.4240852149;0.0;0.0;2617826.3496627426;-7089692.325914628;0.0;817718.240473586;0.0;0.0;8607670.863651916;0.0;0.0;789407.5688728124;0.0;0.0;26976955.812452324;0.0;0.0;802740.0956859883;0.0;0.0;43093427.11580335;0.0;0.0;9479640.88138924;0.0;0.0;202237610.19912866;-55028582.104110725
131987249;7.1;2;residential;1961-1970;131987249;Bd131987249;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1516.9333740234374;427.30517578125;6;979.6174248304164;276.1172509259289;53.45248841227654;-17.97077160942955;0.0;221215.88950195312;0.0;0.0;19474774.04299401;0.0;0.0;199807.90019531248;0.0;0.0;12105420.534499502;0.0;0.0;221215.88950195312;0.0;0.0;10032045.968806412;0.0;0.0;214079.89306640625;0.0;0.0;2252505.155194707;0.0;0.0;221215.88950195312;0.0;0.0;741306.3434049648;0.0;0.0;214079.89306640625;0.0;0.0;717393.2355531916;-3290469.7954178704;0.0;221215.88950195312;0.0;0.0;741306.3434049648;-7141547.064716862;0.0;221215.88950195312;0.0;0.0;741306.3434049648;-7916033.969134951;0.0;214079.89306640625;0.0;0.0;717393.2355531916;-2662881.2230629167;0.0;221215.88950195312;0.0;0.0;3986448.469069016;0.0;0.0;214079.89306640625;0.0;0.0;10482832.379058842;0.0;0.0;221215.88950195312;0.0;0.0;17529746.838085532;0.0;0.0;2604638.6989746094;0.0;0.0;79522478.88902931;-21010932.052332602
131987277;13.3;3;medical;Before 1930;131987277;Bd131987277;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;6225.578686523438;1404.265869140625;18;3602.787432063677;553.2234762352343;150.63430123602322;-53.987627913919255;0.0;8565682.531123828;0.0;0.0;194132163.3301947;0.0;0.0;7736745.511982813;0.0;0.0;166689931.71412805;0.0;0.0;8565682.531123828;0.0;0.0;172687973.18074262;0.0;0.0;8289370.191410156;0.0;0.0;135468763.59627664;0.0;0.0;8565682.531123828;0.0;0.0;128917997.41489305;0.0;0.0;8289370.191410156;0.0;0.0;118174892.38012747;-23737974.059736524;0.0;8565682.531123828;0.0;0.0;135086635.66592652;-43476413.98183687;0.0;8565682.531123828;0.0;0.0;140368794.27080292;-49516368.885678075;0.0;8289370.191410156;0.0;0.0;126569469.50321883;-21657146.403852895;0.0;8565682.531123828;0.0;0.0;142864800.9763385;0.0;0.0;8289370.191410156;0.0;0.0;168391793.7569398;0.0;0.0;8565682.531123828;0.0;0.0;191174673.34136552;0.0;0.0;100854003.99549024;0.0;0.0;1820527889.130955;-138387903.33110434
131987279;8.32;2;services;Before 1930;131987279;Bd131987279;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1588.68125;381.89453125;5;1727.3160954888556;306.9328278219708;70.08479313260186;-15.37004733995616;0.0;493572.7311434375;0.0;0.0;28976810.260378808;0.0;0.0;468026.49834125;0.0;0.0;18399617.16469983;0.0;0.0;519083.2858309375;0.0;0.0;15369706.88576032;0.0;0.0;497812.597553125;0.0;0.0;3782929.069579171;0.0;0.0;522272.105166875;0.0;0.0;110567.51278407912;0.0;0.0;481868.5008734375;0.0;0.0;1452920.1439784572;-5222402.224981605;0.0;515894.466495;0.0;0.0;1597763.941406492;-10999236.030940194;0.0;522272.105166875;0.0;0.0;1948061.826580282;-11687416.47799237;0.0;494623.7782171875;0.0;0.0;1672112.2951244307;-4115576.6879927325;0.0;522272.105166875;0.0;0.0;4979511.7240741365;0.0;0.0;504190.236225;0.0;0.0;15791238.779924983;0.0;0.0;512705.6471590625;0.0;0.0;25649599.41622165;0.0;0.0;6054594.057339062;0.0;0.0;119730839.02051264;-32024631.421906903
131987280;4.633333333333334;1;residential;Before 1930;131987280;Bd131987280;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2622.906697591146;566.094970703125;7;3462.3387841556564;386.84205349098494;146.9559330367754;-28.556460269099347;0.0;293067.3663330078;0.0;0.0;53192887.029959776;0.0;0.0;264706.00830078125;0.0;0.0;33633582.48003818;0.0;0.0;293067.3663330078;0.0;0.0;27743915.885327633;0.0;0.0;283613.5803222656;0.0;0.0;5944095.461453844;0.0;0.0;293067.3663330078;0.0;0.0;943927.6437517994;0.0;0.0;283613.5803222656;0.0;0.0;913478.3649210961;-7173355.817773315;0.0;293067.3663330078;0.0;0.0;943927.6437517994;-14629270.329823332;0.0;293067.3663330078;0.0;0.0;943927.6437517994;-15715665.325490031;0.0;283613.5803222656;0.0;0.0;913478.3649210961;-5407721.730854227;0.0;293067.3663330078;0.0;0.0;10446513.735367289;0.0;0.0;283613.5803222656;0.0;0.0;29427458.880947758;0.0;0.0;293067.3663330078;0.0;0.0;47111507.35859449;0.0;0.0;3450631.8939208984;0.0;0.0;212158700.4927866;-42926013.203940906
131987284;9.45;2;services;1961-1970;131987284;Bd131987284;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3074.9044921874997;650.7734375;8;1578.2884352699698;481.94032625544196;74.64469598004463;-22.85747429128198;0.0;841080.4466121253;0.0;0.0;34464139.41228456;0.0;0.0;797547.9831295002;0.0;0.0;22274140.064925842;0.0;0.0;884552.1122371252;0.0;0.0;19428075.49075923;0.0;0.0;848305.4582637502;0.0;0.0;5843932.612971395;0.0;0.0;889986.0704402502;0.0;0.0;188414.32511432536;0.0;0.0;821135.6672481252;0.0;0.0;2475871.632450499;-6174184.455431595;0.0;879118.1540340002;0.0;0.0;2722695.0044539333;-13128366.887937134;0.0;889986.0704402502;0.0;0.0;3319625.675698071;-15288947.761824762;0.0;842871.5000606251;0.0;0.0;2847596.646117551;-5422191.02932351;0.0;889986.0704402502;0.0;0.0;6043657.122271919;0.0;0.0;859173.3746700002;0.0;0.0;18792219.347585257;0.0;0.0;873684.1958308752;0.0;0.0;30440837.296939626;0.0;0.0;10317427.103406878;0.0;0.0;148841204.63157222;-40013690.13451701
131987312;5.1;1;residential;1945-1960;131987312;Bd131987312;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1027.61513671875;201.4931640625;3;874.4101231402274;210.11898859112577;43.810655603925234;-11.313180468761333;0.0;104313.01103515625;0.0;0.0;15920925.35136383;0.0;0.0;94218.20351562499;0.0;0.0;9986787.53799046;0.0;0.0;104313.01103515625;0.0;0.0;8247235.906664825;0.0;0.0;100948.0751953125;0.0;0.0;1770366.8493852487;0.0;0.0;104313.01103515625;0.0;0.0;356424.7217710334;0.0;0.0;100948.0751953125;0.0;0.0;344927.15010100004;-2311755.609224331;0.0;104313.01103515625;0.0;0.0;356424.7217710334;-5044610.947901258;0.0;104313.01103515625;0.0;0.0;356424.7217710334;-5594863.0017066635;0.0;100948.0751953125;0.0;0.0;344927.15010100004;-1827289.3283297382;0.0;104313.01103515625;0.0;0.0;3139455.8243986145;0.0;0.0;100948.0751953125;0.0;0.0;8585380.57965704;0.0;0.0;104313.01103515625;0.0;0.0;14207689.626755554;0.0;0.0;1228201.5815429685;0.0;0.0;63616970.141730666;-14778518.88716199
131987313;7.3;2;residential;1945-1960;131987313;Bd131987313;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;954.7334228515625;261.57080078125;3;690.960724336862;218.26109878654827;37.50582110860718;-12.388992263854632;0.0;135415.2035644531;0.0;0.0;13175126.57842553;0.0;0.0;122310.5064453125;0.0;0.0;8051370.671648078;0.0;0.0;135415.2035644531;0.0;0.0;6501403.978777199;0.0;0.0;131046.97119140625;0.0;0.0;1252373.1397613045;0.0;0.0;135415.2035644531;0.0;0.0;426725.0631470216;0.0;0.0;131046.97119140625;0.0;0.0;412959.73852937575;-2396711.3174699135;0.0;135415.2035644531;0.0;0.0;426725.0631470216;-5420514.199097876;0.0;135415.2035644531;0.0;0.0;426725.0631470216;-5781997.298339167;0.0;131046.97119140625;0.0;0.0;412959.73852937575;-1933384.1846880564;0.0;135415.2035644531;0.0;0.0;2552813.2606067657;0.0;0.0;131046.97119140625;0.0;0.0;6895403.807339778;0.0;0.0;135415.2035644531;0.0;0.0;11964262.31619174;0.0;0.0;1594404.8161621094;0.0;0.0;52498848.41925021;-15532606.999595013
131987327;13.55;3;university;Before 1930;131987327;Bd131987327;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;12185.621520996094;2697.923583984375;35;8158.71283185189;1452.991770735401;342.8444533865772;-87.53475185701834;0.0;3486882.902996426;0.0;0.0;159797142.98503205;0.0;0.0;3306409.5567733594;0.0;0.0;103412562.13244669;0.0;0.0;3667104.198406582;0.0;0.0;88532366.81674007;0.0;0.0;3516835.7686271486;0.0;0.0;24444114.06956616;0.0;0.0;3689631.8603328518;0.0;0.0;781112.7836428293;0.0;0.0;3404197.458995801;0.0;0.0;10264267.229109354;-28782308.219546225;0.0;3644576.5364803127;0.0;0.0;11287527.488416748;-61154980.06406556;0.0;3689631.8603328518;0.0;0.0;13762234.111569574;-68108377.61513163;0.0;3494308.106700879;0.0;0.0;11811745.360874077;-23316432.184035458;0.0;3689631.8603328518;0.0;0.0;28409836.40395875;0.0;0.0;3561891.0924796876;0.0;0.0;88681937.50203258;0.0;0.0;3622048.874554043;0.0;0.0;140276918.49506694;0.0;0.0;42773150.0770128;0.0;0.0;681461765.3784556;-181362098.08277887
131987329;5.344444444444444;1;shop;Before 1930;131987329;Bd131987329;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2680.8547526041666;501.615234375;7;2901.84067680122;290.38318957877465;110.44941253886026;-20.613112732085714;0.0;648303.6046712813;0.0;0.0;45505853.725470304;0.0;0.0;614748.844113375;0.0;0.0;29211225.56447292;0.0;0.0;681811.5023275312;0.0;0.0;24380193.163740672;0.0;0.0;653872.6333134375;0.0;0.0;5878266.467429465;0.0;0.0;685999.9895345625;0.0;0.0;145229.4921791883;0.0;0.0;632930.1972782812;0.0;0.0;1908443.6952449568;-7407244.599039515;0.0;677623.0151205;0.0;0.0;2098649.413284944;-14842078.458163098;0.0;685999.9895345625;0.0;0.0;2558762.720478362;-15828644.52526246;0.0;649684.1461064062;0.0;0.0;2198339.97194935;-5611249.630475958;0.0;685999.9895345625;0.0;0.0;8213474.95174658;0.0;0.0;662249.6077274999;0.0;0.0;25536610.7549338;0.0;0.0;673434.5279134688;0.0;0.0;39864999.93014697;0.0;0.0;7952658.047175469;0.0;0.0;187500049.8510775;-43689217.212941036
131987413;13.5;3;residential;1945-1960;131987413;Bd131987413;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;7171.3970947265625;1593.643798828125;21;2841.951472220093;910.0438459079044;181.7014902952146;-68.5102276865939;0.0;825029.3946533203;0.0;0.0;69943709.8455624;0.0;0.0;745187.8403320312;0.0;0.0;44144738.6920977;0.0;0.0;825029.3946533203;0.0;0.0;36878118.22659825;0.0;0.0;798415.5432128906;0.0;0.0;8510375.61337239;0.0;0.0;825029.3946533203;0.0;0.0;2709336.270777166;0.0;0.0;798415.5432128906;0.0;0.0;2621938.3265585476;-11677520.60976021;0.0;825029.3946533203;0.0;0.0;2709336.270777166;-25614385.716009863;0.0;825029.3946533203;0.0;0.0;2709336.270777166;-29735662.022257216;0.0;798415.5432128906;0.0;0.0;2621938.3265585476;-9494619.46941058;0.0;825029.3946533203;0.0;0.0;15122759.825764949;0.0;0.0;798415.5432128906;0.0;0.0;38294220.52880321;0.0;0.0;825029.3946533203;0.0;0.0;62363371.308991194;0.0;0.0;9714055.775756836;0.0;0.0;288629179.50663865;-76522187.81743787
131987415;5.857142857142856;1;worship;1945-1960;131987415;Bd131987415;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1266.9975237165177;216.316650390625;3;944.7394967442831;229.55858585808312;41.3321814938682;-22.759654723184756;0.0;2454596.947978515;0.0;0.0;42160964.684153855;0.0;0.0;2217055.3078515623;0.0;0.0;30246964.107368104;0.0;0.0;2454596.947978515;0.0;0.0;29523999.570664085;0.0;0.0;2375416.401269531;0.0;0.0;12805420.591445582;0.0;0.0;2454596.947978515;0.0;0.0;523437.1363569164;0.0;0.0;2375416.401269531;0.0;0.0;9366820.966722907;-15531567.363713883;0.0;2454596.947978515;0.0;0.0;10031984.642739294;-26208097.42177264;0.0;2454596.947978515;0.0;0.0;11547872.01460482;-32793419.37162571;0.0;2375416.401269531;0.0;0.0;10309644.296057198;-15250951.08466532;0.0;2454596.947978515;0.0;0.0;8271658.902809292;0.0;0.0;2375416.401269531;0.0;0.0;25672147.569333836;0.0;0.0;2454596.947978515;0.0;0.0;36047045.10323704;0.0;0.0;28900899.54877929;0.0;0.0;226507959.5854929;-89784035.24177757
131987440;4.9;1;residential;1945-1960;131987440;Bd131987440;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;632.47802734375;129.0771484375;2;578.6967452171091;146.90911936110538;28.852840826656553;-7.51653895710879;0.0;66823.23974609375;0.0;0.0;10439179.620326772;0.0;0.0;60356.474609375;0.0;0.0;6509434.921531104;0.0;0.0;66823.23974609375;0.0;0.0;5311235.170625174;0.0;0.0;64667.6513671875;0.0;0.0;1074703.5285790423;0.0;0.0;66823.23974609375;0.0;0.0;231471.2458898797;0.0;0.0;64667.6513671875;0.0;0.0;224004.43150633518;-1601618.0136507046;0.0;66823.23974609375;0.0;0.0;231471.2458898797;-3502650.720345266;0.0;66823.23974609375;0.0;0.0;231471.2458898797;-3779998.9592236606;0.0;64667.6513671875;0.0;0.0;224004.43150633518;-1239116.0178643272;0.0;66823.23974609375;0.0;0.0;2029863.8371097522;0.0;0.0;64667.6513671875;0.0;0.0;5614008.864420804;0.0;0.0;66823.23974609375;0.0;0.0;9323208.497778371;0.0;0.0;786789.7583007812;0.0;0.0;41444057.04105333;-10123383.71108396
131987451;6.633333333333334;1;residential;1971-1980;131987451;Bd131987451;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2439.2059000651043;367.719482421875;5;1508.1897724869364;263.3364564082879;77.90131827297066;-22.96879919945477;0.0;190368.37604980468;0.0;0.0;30022066.986124314;0.0;0.0;171945.62998046874;0.0;0.0;19189700.18999586;0.0;0.0;190368.37604980468;0.0;0.0;16147438.322785722;0.0;0.0;184227.46069335938;0.0;0.0;3756720.58418625;0.0;0.0;190368.37604980468;0.0;0.0;631366.3747870865;0.0;0.0;184227.46069335938;0.0;0.0;610999.7175358902;-4585888.91547543;0.0;190368.37604980468;0.0;0.0;631366.3747870865;-9086785.21261568;0.0;190368.37604980468;0.0;0.0;631366.3747870865;-10546611.165091079;0.0;184227.46069335938;0.0;0.0;610999.7175358902;-3660259.5889684027;0.0;190368.37604980468;0.0;0.0;6177044.087514276;0.0;0.0;184227.46069335938;0.0;0.0;16806704.93253517;0.0;0.0;190368.37604980468;0.0;0.0;26404524.24269508;0.0;0.0;2241434.105102539;0.0;0.0;121620297.90526971;-27879544.88215059
131987471;5.5;1;university;1961-1970;131987471;Bd131987471;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;780.60791015625;141.9287109375;2;680.4324422445013;204.53022323259012;30.712806403396097;-8.589683594623136;0.0;183433.21454695315;0.0;0.0;12240962.799976429;0.0;0.0;173939.11710843752;0.0;0.0;7629657.522042479;0.0;0.0;192914.05243757815;0.0;0.0;6363499.606341926;0.0;0.0;185008.93434609377;0.0;0.0;1542126.889954114;0.0;0.0;194099.15717390628;0.0;0.0;41091.72370090048;0.0;0.0;179083.41066445314;0.0;0.0;539968.6726464202;-2433195.264241557;0.0;191728.94770125003;0.0;0.0;593798.9628811756;-4875329.233689934;0.0;194099.15717390628;0.0;0.0;723984.9781773777;-5148954.431438869;0.0;183823.82960976564;0.0;0.0;621192.0053006578;-1971951.2840298822;0.0;194099.15717390628;0.0;0.0;2022861.4061104732;0.0;0.0;187379.14381875002;0.0;0.0;6520514.087664313;0.0;0.0;190543.8429649219;0.0;0.0;10952628.660334092;0.0;0.0;2250151.9647199223;0.0;0.0;49792287.31513035;-14429430.213400243
131987472;13.8;3;residential;1961-1970;131987472;Bd131987472;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;5943.730078125001;1292.115234375;17;2246.1006908427294;749.5697867739053;146.89037450691563;-61.219547592667766;0.0;668928.0568359375;0.0;0.0;56899579.82101646;0.0;0.0;604193.08359375;0.0;0.0;35881967.36520435;0.0;0.0;668928.0568359375;0.0;0.0;30028326.355814148;0.0;0.0;647349.732421875;0.0;0.0;6774637.859180351;0.0;0.0;668928.0568359375;0.0;0.0;2195639.0225819633;0.0;0.0;647349.732421875;0.0;0.0;2124811.957337384;-10562714.08116372;0.0;668928.0568359375;0.0;0.0;2195639.0225819633;-22199984.320836257;0.0;668928.0568359375;0.0;0.0;2195639.0225819633;-25351518.90239951;0.0;647349.732421875;0.0;0.0;2124811.957337384;-8547512.85126993;0.0;668928.0568359375;0.0;0.0;12186534.936633734;0.0;0.0;647349.732421875;0.0;0.0;31455723.67209572;0.0;0.0;668928.0568359375;0.0;0.0;50737894.0453596;0.0;0.0;7876088.4111328125;0.0;0.0;234801205.03772503;-66661730.15566942
131987475;16.0;4;residential;1945-1960;131987475;Bd131987475;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;6876.26171875;1719.0654296875;22;2730.1944256748184;1022.2143792673188;179.25546715020278;-66.50893432435285;0.0;889960.1729492188;0.0;0.0;66967164.16177852;0.0;0.0;803834.994921875;0.0;0.0;42072214.00089517;0.0;0.0;889960.1729492188;0.0;0.0;35595511.13309502;0.0;0.0;861251.7802734375;0.0;0.0;8982277.774988633;0.0;0.0;889960.1729492188;0.0;0.0;2896314.703852714;0.0;0.0;861251.7802734375;0.0;0.0;2802885.1972768204;-10466070.979285602;0.0;889960.1729492188;0.0;0.0;2896314.703852714;-22977968.15615595;0.0;889960.1729492188;0.0;0.0;2896314.703852714;-27784461.210500225;0.0;861251.7802734375;0.0;0.0;2802885.1972768204;-9024899.510858351;0.0;889960.1729492188;0.0;0.0;14385262.638383612;0.0;0.0;861251.7802734375;0.0;0.0;35745298.59231129;0.0;0.0;889960.1729492188;0.0;0.0;60307484.05142714;0.0;0.0;10478563.326660156;0.0;0.0;278349926.8589912;-70253399.85680014
131987477;9.128571428571428;2;services;1961-1970;131987477;Bd131987477;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;7779.296808733258;1704.38427734375;22;3172.2944307856624;578.5246327051893;141.34986158528582;-47.73746136696569;0.0;2202800.862146383;0.0;0.0;78521457.74794222;0.0;0.0;2088788.7620230939;0.0;0.0;53272323.465194054;0.0;0.0;2316653.7318729456;0.0;0.0;47825669.244476914;0.0;0.0;2221723.2636352344;0.0;0.0;15646209.769226395;0.0;0.0;2330885.340588766;0.0;0.0;493459.6202709791;0.0;0.0;2150565.2200561333;0.0;0.0;6484531.291190904;-12884758.997200066;0.0;2302422.1231571254;0.0;0.0;7130774.38350986;-26093449.312909655;0.0;2330885.340588766;0.0;0.0;8694143.740810584;-31445754.60835482;0.0;2207491.6549194143;0.0;0.0;7464350.3230269505;-10708591.902400225;0.0;2330885.340588766;0.0;0.0;15691869.515882488;0.0;0.0;2250186.481066875;0.0;0.0;45974061.341372944;0.0;0.0;2288190.514441305;0.0;0.0;67216545.07826264;0.0;0.0;27021478.63508481;0.0;0.0;354415395.521167;-81132554.82086477
131987488;11.157142857142857;3;university;Before 1930;131987488;Bd131987488;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;11382.154317801338;3060.50244140625;40;9495.97716015237;1724.2097542572515;393.11146051281605;-93.71263703232225;0.0;3955491.43825568;0.0;0.0;180104212.25343445;0.0;0.0;3750763.9507896565;0.0;0.0;116302150.58791333;0.0;0.0;4159933.0013416177;0.0;0.0;99726195.26835044;0.0;0.0;3989469.723976641;0.0;0.0;27791254.592616282;0.0;0.0;4185488.1967273597;0.0;0.0;886087.9513206985;0.0;0.0;3861693.74704793;0.0;0.0;11643700.770628382;-31695928.062663708;0.0;4134377.805955875;0.0;0.0;12804478.837284848;-67861039.90252326;0.0;4185488.1967273597;0.0;0.0;15611765.784507481;-75635547.35980812;0.0;3963914.528590899;0.0;0.0;13397708.119209994;-26179184.264608186;0.0;4185488.1967273597;0.0;0.0;31687579.68978465;0.0;0.0;4040580.1147481254;0.0;0.0;99163311.76741739;0.0;0.0;4108822.610570133;0.0;0.0;158603554.53917545;0.0;0.0;48521511.511458635;0.0;0.0;767722000.1616435;-201371699.58960325
131987510;14.65;4;shop;1971-1980;131987510;Bd131987510;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;12887.1357421875;3518.671875;46;3918.8535227631237;796.9428690544826;185.48122208954098;-82.41958173024379;0.0;4547644.297646251;0.0;0.0;118636021.60268754;0.0;0.0;4312268.287995001;0.0;0.0;80611493.86631647;0.0;0.0;4782691.578896251;0.0;0.0;74406545.21107371;0.0;0.0;4586709.268387501;0.0;0.0;27265307.418896243;0.0;0.0;4812072.489052501;0.0;0.0;1018738.8550671795;0.0;0.0;4439804.717606251;0.0;0.0;13386809.259887638;-22387198.125067394;0.0;4753310.668740001;0.0;0.0;14721360.4371722;-45098570.08720269;0.0;4812072.489052501;0.0;0.0;17948909.44762427;-57215774.37826081;0.0;4557328.358231251;0.0;0.0;15395911.2674163;-20289913.827267263;0.0;4812072.489052501;0.0;0.0;23528994.662082944;0.0;0.0;4645471.088700001;0.0;0.0;67911093.61061499;0.0;0.0;4723929.758583751;0.0;0.0;103040805.27214953;0.0;0.0;55785375.49194376;0.0;0.0;557871990.910989;-144991456.41779816
131987523;6.033333333333334;1;services;Before 1930;131987523;Bd131987523;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3909.429134114584;647.9716796875;8;3298.464596899175;233.16458996082565;124.55152140823648;-23.233477198647858;0.0;837459.3650245157;0.0;0.0;52817066.1372;0.0;0.0;794114.3207151876;0.0;0.0;34264659.78888772;0.0;0.0;880743.8732276408;0.0;0.0;29229554.77957211;0.0;0.0;844653.2710229688;0.0;0.0;7685784.913283369;0.0;0.0;886154.4367530313;0.0;0.0;187603.14986199184;0.0;0.0;817600.4533960157;0.0;0.0;2465655.1426115036;-8217256.7041837815;0.0;875333.3097022501;0.0;0.0;2710973.0570599395;-16361944.547004959;0.0;886154.4367530313;0.0;0.0;3305333.778340993;-18189069.47538729;0.0;839242.7074975782;0.0;0.0;2840329.685944675;-6538538.86245454;0.0;886154.4367530313;0.0;0.0;9723051.348815652;0.0;0.0;855474.3980737501;0.0;0.0;29811933.83024825;0.0;0.0;869922.7461768595;0.0;0.0;46262043.13513232;0.0;0.0;10273007.75509586;0.0;0.0;221303988.7469585;-49306809.58903057
