;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];Name;February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg]
RLB-71710;1192.54072265625;361.3759765625;5;1304.9516765870057;163.61669954905827;57.66631157989083;-13.713913682510157;Bd RLB-71710;1242.380802470359;1471067.4137689564;0.0;0.0;89.5200697108233;1753964.9933399097;0.0;0.0;87.5990764190037;1697385.4774257191;0.0;0.0;89.49643581019038;1753964.9933399097;0.0;0.0;87.31234404743668;2277528.500365561;0.0;0.0;90.5497377340454;3323746.1472117146;0.0;0.0;91.01946037806427;2534469.8825703696;0.0;0.0;87.3463604166844;1710384.4160996024;0.0;0.0;89.12613051303552;1753964.9933399097;0.0;0.0;916.1644353371025;1526461.6438462802;0.0;0.0;2870.5148528367454;19802938.46130793;0.0;0.0
RLB-68723;1493.870361328125;452.68798828125;6;924.2850250627386;328.8522984357506;53.17588269143528;-16.492960407561885;Bd RLB-68723;1240.4926516793073;1146672.1148295577;0.0;0.0;110.5570196113477;1367185.9830660112;0.0;0.0;107.40726277693838;1323083.2094187206;0.0;0.0;112.21241129859514;1367185.9830660112;0.0;0.0;107.036481601977;1341722.311461702;0.0;0.0;111.42744201053026;1504520.3382568215;0.0;0.0;111.15770623650802;1417218.8423364374;0.0;0.0;108.56391254814953;1323083.2094187206;0.0;0.0;111.5747277126863;1367185.9830660112;0.0;0.0;1031.0866451642562;1189851.329240564;0.0;0.0;3151.5162606402955;13347709.304160558;0.0;0.0
RLB-70864;2499.4140380859376;757.398193359375;10;1278.8883526832763;311.5221938679192;72.51679308029667;-26.288085127029753;Bd RLB-70864;1693.2804604321052;2174441.0290626404;0.0;0.0;185.36028034276382;2592602.7654208406;0.0;0.0;179.35465226712108;2508970.4181492007;0.0;0.0;186.4403285047056;2592602.7654208406;0.0;0.0;178.50349659358983;3385259.416887503;0.0;0.0;185.81118693296497;5023203.7693550885;0.0;0.0;186.35797499974407;3902244.8570973417;0.0;0.0;178.81571113514667;2556728.264268273;0.0;0.0;186.83780755281273;2592602.7654208406;0.0;0.0;1334.6782655035367;2256320.625429469;0.0;0.0;4495.440164264491;29584976.676512036;0.0;0.0
RLB-74444;11068.812304687499;3354.185546875;44;5738.756725213686;1835.4548818188002;338.4019797676183;-105.48610827397252;Bd RLB-74444;8243.306188148645;8275128.543998265;0.0;0.0;814.9941502195575;9866499.417844085;0.0;0.0;782.1969541507842;9548225.243074922;0.0;0.0;811.6625326661684;9866499.417844085;0.0;0.0;786.5174364551491;9548225.243074922;0.0;0.0;813.8850972323943;9866499.417844085;0.0;0.0;813.620938923823;9866499.417844085;0.0;0.0;784.9762477409713;9548225.243074922;0.0;0.0;813.5992683185094;9866499.417844085;0.0;0.0;7148.589989609677;8586728.78795035;0.0;0.0;21813.34880346568;94839030.1503938;0.0;0.0
RLB-78624;1e-05;1e-05;1;419.28506382831364;82.6179675865387;16.311848604316033;-2.508118108479913;Bd RLB-78624;363.58835673103954;527078.5500307684;0.0;0.0;7.7639820920180105;628439.8096520699;0.0;0.0;7.40320115496969;608167.5577278096;0.0;0.0;8.014429789463826;628439.8096520699;0.0;0.0;7.712932496703709;789199.4722749267;0.0;0.0;7.810088874654641;1096380.8024119972;0.0;0.0;7.897691814901942;871041.321705017;0.0;0.0;7.948267379997723;613614.5644401645;0.0;0.0;7.823442528526844;628439.8096520699;0.0;0.0;257.3111208671856;546926.992968981;0.0;0.0;683.2735137294616;6937728.690515874;0.0;0.0
RLB-70855;357.50698242187497;108.33544921875;1;197.33258088274764;121.4853556518601;13.340807790890375;-3.9547627546672413;Bd RLB-70855;302.0482780116922;418267.31956749293;0.0;0.0;22.08994849433069;498703.34256124153;0.0;0.0;21.385457197254016;482616.1379624918;0.0;0.0;23.115577563167086;498703.34256124153;0.0;0.0;20.975437290230214;482616.1379624918;0.0;0.0;22.41942990666295;498703.34256124153;0.0;0.0;22.434511795376864;498703.34256124153;0.0;0.0;21.82360712336242;482616.1379624918;0.0;0.0;22.310110680329586;498703.34256124153;0.0;0.0;287.5926880675472;434018.49800121825;0.0;0.0;766.1950461299532;4793650.944262394;0.0;0.0
RLB-61821;9707.438232421875;2941.64794921875;38;6237.991951086345;1437.664001354123;273.72741403536986;-71.92188493571152;Bd RLB-61821;8755.938772235433;1484903.1564490073;0.0;0.0;121.65785416296058;1802581.988565478;0.0;0.0;117.73340725447797;1709570.909691012;0.0;0.0;121.65785416296058;1827144.7489414546;0.0;0.0;1742.37328524882;8651555.320650697;0.0;0.0;1584.7878590972512;14017788.724679206;0.0;0.0;1812.9486771786069;13587909.977943229;0.0;0.0;1792.4152521686306;6710851.1349730175;0.0;0.0;121.65785416296058;1827144.7489414546;0.0;0.0;6783.836385081144;1551845.7986801534;0.0;0.0;22955.007200753244;53171296.509514704;0.0;0.0
RLB-67579;1431.154248372566;433.6831055674442;6;1111.658044841392;274.66902265022395;56.98191509658224;-14.774128072389884;Bd RLB-67579;1316.6389347842608;1653254.0469157035;0.0;0.0;107.78953265711236;1971187.5174764157;0.0;0.0;103.7063261231394;1907600.8233642734;0.0;0.0;108.44977202854552;1971187.5174764157;0.0;0.0;103.93363376682713;1907600.8233642734;0.0;0.0;107.97513806383483;1972631.380572887;0.0;0.0;109.53176216430077;1971187.5174764157;0.0;0.0;103.8576186849539;1907600.8233642734;0.0;0.0;108.8200688266494;1971187.5174764157;0.0;0.0;1083.3233834219343;1715508.4479109282;0.0;0.0;3254.026170521558;18948946.415398;0.0;0.0
RLB-70801;6942.536938476562;2103.799072265625;27;3950.069843056893;1078.9153577367567;221.29649351309828;-64.32745438939186;Bd RLB-70801;5338.736325017201;5334626.673453135;0.0;0.0;505.64146112335146;6360516.418347969;0.0;0.0;490.71754459423244;6155338.469369002;0.0;0.0;507.76099998639546;6360516.418347969;0.0;0.0;493.2281016036722;6155338.469369002;0.0;0.0;505.7503828323352;6360516.418347969;0.0;0.0;509.5568611395472;6360516.418347969;0.0;0.0;490.3694426746446;6155338.469369002;0.0;0.0;505.9706559503014;6360516.418347969;0.0;0.0;4625.017454193183;5535502.733708104;0.0;0.0;13972.749229114863;61138726.90700809;0.0;0.0
RLB-92140;1233.831005859375;373.88818359375;5;854.6316150950523;273.71233445118963;46.95310340908098;-12.763849149943505;Bd RLB-92140;1101.2086845215572;1654468.1886337774;0.0;0.0;91.85337649228713;1972635.147986427;0.0;0.0;89.15035712543587;1909001.756115897;0.0;0.0;91.26999997362486;1972635.147986427;0.0;0.0;90.34594091643626;1909001.756115897;0.0;0.0;92.40295384281777;1972635.147986427;0.0;0.0;94.15566241414606;1972635.147986427;0.0;0.0;89.45104913375366;1909001.756115897;0.0;0.0;92.43441690793493;1972635.147986427;0.0;0.0;944.6783941615121;1716768.2558167893;0.0;0.0;2776.950835489506;18961417.452730395;0.0;0.0
RLB-69273;14056.043847656249;4259.4072265625;55;6271.019122135513;1784.884074808018;296.9569635198054;-86.9562592977466;Bd RLB-69273;11212.572489693326;1946487.7086216856;0.0;0.0;176.05678428070723;2367321.718418975;0.0;0.0;170.37753317487798;2240475.656049361;0.0;0.0;176.05678428070723;2402887.768760772;0.0;0.0;2645.2034755613236;9652418.062708443;0.0;0.0;2388.4179502790153;14147792.742748033;0.0;0.0;2699.0568293885945;15602043.152448675;0.0;0.0;2777.017769841405;8201546.186917591;0.0;0.0;176.05678428070723;2402887.768760772;0.0;0.0;9396.492944695858;2035750.6947865372;0.0;0.0;31817.30934547652;60999611.460220836;0.0;0.0
RLB-71713;186880.78213039844;56630.54003951468;735;40507.339018587816;17638.487775166355;2356.9413261230065;-1132.4240978640273;Bd RLB-71713;113199.95966490818;19533608.373197902;0.0;0.0;2334.8845122616176;23908433.45716743;0.0;0.0;2259.565657027372;22466030.429177586;0.0;0.0;2334.8845122616176;24381298.466497377;0.0;0.0;34005.69482448016;131811330.28356135;0.0;0.0;30624.13292035523;195014426.9929391;0.0;0.0;34988.41489000311;215466101.66022837;0.0;0.0;35100.26455956097;111805541.50703533;0.0;0.0;2334.8845122616176;24381298.466497377;0.0;0.0;93509.9187489185;20481413.93934298;0.0;0.0;350692.6048020384;789249483.5756449;0.0;0.0
RLB-64504;310.19677734375;93.9990234375;1;478.41302121943863;117.1969648353132;21.942297691310685;-5.035687224030145;Bd RLB-64504;463.8832648966551;456663.42694737937;0.0;0.0;21.578405460882827;544483.3167449523;0.0;0.0;21.451844661358688;526919.3387854378;0.0;0.0;21.870263407393768;544483.3167449523;0.0;0.0;21.197531127858937;802110.1966716024;0.0;0.0;21.851791413978557;1233638.7951214476;0.0;0.0;22.048011120115696;924818.0389926927;0.0;0.0;20.855202585746337;547396.9198074259;0.0;0.0;22.101708802546664;544483.3167449523;0.0;0.0;337.2922236426247;473860.44199375936;0.0;0.0;974.1302471191614;6598857.108554602;0.0;0.0
RLB-64923;7779.103857421875;2357.30419921875;31;4763.978323765191;1717.803848137795;275.48378606536266;-79.46847768012907;Bd RLB-64923;6332.112346089842;7817864.980108968;0.0;0.0;574.0421817059896;9321300.553206848;0.0;0.0;552.6810365716468;9020613.43858727;0.0;0.0;576.330629496794;9321300.553206848;0.0;0.0;552.0811275742558;9020613.43858727;0.0;0.0;573.5683836034835;9321300.553206848;0.0;0.0;569.85319693969;9321300.553206848;0.0;0.0;554.3295416779046;9020613.43858727;0.0;0.0;573.8507154303753;9321300.553206848;0.0;0.0;5421.728067973883;8112246.7976246495;0.0;0.0;16280.577227063864;89598454.85952966;0.0;0.0
RLB-69417;2016.6931640624998;611.119140625;8;1651.5294250508987;432.72307354118993;84.54398257143039;-20.569967500676352;Bd RLB-69417;1967.3183901831164;1521666.3197495206;0.0;0.0;148.90577307110505;1814294.4581628898;0.0;0.0;145.45213495011285;1755768.8304802158;0.0;0.0;147.62551664928932;1814294.4581628898;0.0;0.0;144.82532111655902;1755768.8304802158;0.0;0.0;149.5926591313021;1814294.4581628898;0.0;0.0;150.96408023123038;1814294.4581628898;0.0;0.0;144.87511247590191;1755768.8304802158;0.0;0.0;149.76225554209998;1814294.4581628898;0.0;0.0;1638.5897874129814;1578965.9731629572;0.0;0.0;4787.911030763698;17439411.075167574;0.0;0.0
RLB-71499;1625.1275390624999;492.462890625;6;1534.573107191684;458.1135111077813;78.3050445869201;-20.243467818510513;Bd RLB-71499;1747.0154174864147;1307858.6655570453;0.0;0.0;118.62452251863073;1559369.9473949387;0.0;0.0;114.55498726039876;1509067.6910273598;0.0;0.0;117.2021341483259;1559369.9473949387;0.0;0.0;114.49959109966986;1573501.7205107799;0.0;0.0;118.04259930963276;1836066.3908815873;0.0;0.0;117.71647506940009;1665422.3104964003;0.0;0.0;113.62197539536928;1509067.6910273598;0.0;0.0;117.4168203779295;1559369.9473949387;0.0;0.0;1403.8103698081102;1357107.433649311;0.0;0.0;4082.504892473882;15436201.745334659;0.0;0.0
RLB-78635;74.5295654296875;22.584716796875;1;118.06741463226561;29.83468712071704;5.427898018885998;-1.4398382138785093;Bd RLB-78635;107.6733731954544;468733.0843312066;0.0;0.0;8.150558410550708;558874.0620872079;0.0;0.0;7.615838397028399;540845.8665360076;0.0;0.0;8.08105472536241;558874.0620872079;0.0;0.0;7.546862480951557;646030.2262128638;0.0;0.0;8.416488913693954;800085.8648001467;0.0;0.0;8.107595520956963;716893.0990852077;0.0;0.0;7.950157885340224;568086.1096175625;0.0;0.0;7.8450257783194015;558874.0620872079;0.0;0.0;76.50932676061717;486384.49267954624;0.0;0.0;247.8962820682752;5903680.929524166;0.0;0.0
RLB-78524;921.1914550781249;279.14892578125;4;1158.1297346867634;207.00022492670902;52.043319146422235;-10.85001833085336;Bd RLB-78524;1137.247219779212;1689869.260559102;0.0;0.0;70.72050653098434;2014844.1183589294;0.0;0.0;68.8402249070712;1949849.146798964;0.0;0.0;70.78635406133458;2014844.1183589294;0.0;0.0;67.08678538084193;1951371.6509086648;0.0;0.0;72.083289155805;2057707.5292172774;0.0;0.0;69.9781827591055;2016333.5381412667;0.0;0.0;68.14934087831143;1949849.146798964;0.0;0.0;70.37963310372243;2014844.1183589294;0.0;0.0;886.7163032368325;1753502.3691636566;0.0;0.0;2581.9878397932207;19413014.99666468;0.0;0.0
RLB-70520;1788.4920410156249;541.96728515625;7;1566.045388662503;541.4041782576545;83.39621126670198;-20.133659594773995;Bd RLB-70520;1877.4706855106767;1272840.3862838533;0.0;0.0;132.49896447218342;1517617.3836461327;0.0;0.0;127.29872045424449;1468661.984173677;0.0;0.0;131.26402084437248;1517617.3836461327;0.0;0.0;126.98893376765447;1471443.0881735692;0.0;0.0;131.8445982290683;1618070.7823413974;0.0;0.0;131.69046627783928;1530705.0575470459;0.0;0.0;127.93395110135286;1468661.984173677;0.0;0.0;133.6549812938794;1517617.3836461327;0.0;0.0;1557.9998428396507;1320770.5795659523;0.0;0.0;4478.645164790922;14704006.013197567;0.0;0.0
RLB-68143;363.34724121093745;110.105224609375;1;259.7681766745048;120.72550265106037;15.39393825483868;-4.776888083821334;Bd RLB-68143;332.127312052076;358873.9110512369;0.0;0.0;22.670765355226955;427888.12471493636;0.0;0.0;21.624236435366115;414085.2819821965;0.0;0.0;22.905873426691173;427888.12471493636;0.0;0.0;22.178265578907272;416246.7700747583;0.0;0.0;22.488136161880295;466226.11255191447;0.0;0.0;22.868771522655546;444481.828117445;0.0;0.0;21.654234871945356;414085.2819821965;0.0;0.0;22.367035634043464;427888.12471493636;0.0;0.0;297.64189399946696;372388.66191905434;0.0;0.0;808.5265250382591;4170052.2218236113;0.0;0.0
RLB-75324;17170.40595703125;5203.1533203125;68;3324.667999530475;1654.6206717969403;304.9135981267347;-144.02258993262257;Bd RLB-75324;7433.473141233043;13250126.863044621;0.0;0.0;1165.604722115102;15798228.182860894;0.0;0.0;1127.7357699033316;15288607.91889764;0.0;0.0;1160.7645015015771;15798228.182860894;0.0;0.0;1126.3809410580957;15288607.91889764;0.0;0.0;1164.2308086864837;15798228.182860894;0.0;0.0;1160.2220138921487;15798228.182860894;0.0;0.0;1126.7369264426256;15288607.91889764;0.0;0.0;1159.4006422813227;15798228.182860894;0.0;0.0;6925.379294108571;13749058.76927482;0.0;0.0;23549.9287612223;151856150.30331683;0.0;0.0
RLB-71082;2142.307470703125;649.18408203125;8;2354.1322459439752;781.76896129332;119.76935149107148;-26.04346471892759;Bd RLB-71082;2679.774363964289;1391878.155563578;0.0;0.0;153.80270982165058;1659547.0316334968;0.0;0.0;150.64162355588687;1606013.256419513;0.0;0.0;153.35236119009264;1659547.0316334968;0.0;0.0;152.13283866797406;1606013.256419513;0.0;0.0;155.50467062543905;1659547.0316334968;0.0;0.0;156.2695696281151;1659547.0316334968;0.0;0.0;149.63408066061837;1606013.256419513;0.0;0.0;155.11605020316486;1659547.0316334968;0.0;0.0;2246.751298355613;1444290.862971115;0.0;0.0;6152.979566672844;15951943.945960715;0.0;0.0
RLB-69423;1339.8306152343748;406.00927734375;5;449.9986710355151;196.73939731001394;32.18424234818281;-12.981928123611118;Bd RLB-69423;766.019244853923;821885.5461210206;0.0;0.0;88.6386114584574;979940.4588366013;0.0;0.0;86.82670378927375;948329.4762934851;0.0;0.0;89.07236637673903;979940.4588366013;0.0;0.0;86.92804271778964;948329.4762934851;0.0;0.0;90.0936225609805;1010408.7166980868;0.0;0.0;90.99572548776636;989257.6985802464;0.0;0.0;86.8799863323005;948329.4762934851;0.0;0.0;89.56950426567298;979940.4588366013;0.0;0.0;697.5791459744179;852834.9263474233;0.0;0.0;2172.602953817321;9459196.693137037;0.0;0.0
RLB-71495;174.41096191406248;52.851806640625;1;119.82721469784036;53.605808024723785;7.089997921100523;-2.550190898284908;Bd RLB-71495;143.7121845627433;385398.78267820936;0.0;0.0;13.552325617635102;459513.9331932496;0.0;0.0;13.606913451564125;444690.9030902416;0.0;0.0;13.776564679358263;459513.9331932496;0.0;0.0;13.16852691710063;546048.5710589249;0.0;0.0;13.695849780785183;756434.8485726025;0.0;0.0;13.484402807772199;644087.6658451796;0.0;0.0;12.898642694358236;470334.1910396244;0.0;0.0;13.909927390917696;459513.9331932496;0.0;0.0;120.74251070308621;399912.27541261207;0.0;0.0;372.5478486053209;5025449.037277143;0.0;0.0
RLB-67193;63.8367919921875;19.344482421875;1;180.69138572890444;84.36359331081303;9.14626008539238;-1.3823308327600055;Bd RLB-67193;200.83274398424533;384682.68067519367;0.0;0.0;7.722361630705603;458660.11926657706;0.0;0.0;7.984971709516268;443864.6315483004;0.0;0.0;8.182403711631345;458660.11926657706;0.0;0.0;7.719231712398356;443864.6315483004;0.0;0.0;7.9807286737225125;458660.11926657706;0.0;0.0;8.182860082149023;458660.11926657706;0.0;0.0;7.542541212265781;443864.6315483004;0.0;0.0;8.340405556931996;458660.11926657706;0.0;0.0;172.48471532516635;399169.2194779293;0.0;0.0;436.9729635987326;4408746.391130909;0.0;0.0
RLB-78902;919.286865234375;278.57177734375;4;912.2174455407686;282.85016364796627;46.50042117558701;-12.019949312825995;Bd RLB-78902;1035.9062078964164;1003645.7262021587;0.0;0.0;70.18840485377518;1196654.5197025738;0.0;0.0;68.269722871165;1158052.761002491;0.0;0.0;70.35120409018175;1196654.5197025738;0.0;0.0;66.37272647124458;1183812.85269082;0.0;0.0;69.31004862528737;1320449.157775794;0.0;0.0;70.40946006208475;1236957.0007403288;0.0;0.0;68.45400574107448;1158052.761002491;0.0;0.0;71.37141521483318;1196654.5197025738;0.0;0.0;832.0905085712792;1041439.2970295944;0.0;0.0;2422.723704397342;11692373.115551399;0.0;0.0
RLB-70451;831.9416015625;252.103515625;3;884.3261514902655;355.2671817432854;47.2196300097779;-10.5284222776283;Bd RLB-70451;1028.7748088414892;625026.4364110744;0.0;0.0;60.4332789243092;745223.8280285886;0.0;0.0;58.56059429816701;721184.3497050857;0.0;0.0;60.841733040497616;745223.8280285886;0.0;0.0;58.67489937251703;725445.4307744442;0.0;0.0;60.38015504907369;810870.272916207;0.0;0.0;59.22725361377193;757476.778218074;0.0;0.0;57.23092646096044;721184.3497050857;0.0;0.0;61.40489423053656;745223.8280285886;0.0;0.0;854.6473737585094;648563.2329692324;0.0;0.0;2360.175917589832;7245422.33478497;0.0;0.0
RLB-75083;4349.242089843749;1317.9521484375;17;2825.5484250089285;1269.6622550726881;169.33803118468379;-43.21334173200689;Bd RLB-75083;4080.743993872287;2170947.0665156124;0.0;0.0;318.54965860890206;2588436.8869993836;0.0;0.0;307.58519686178767;2504938.9229026292;0.0;0.0;319.3922185410436;2588436.8869993836;0.0;0.0;307.5600721076929;2504938.9229026292;0.0;0.0;320.7344241486464;2588436.8869993836;0.0;0.0;316.6593425578345;2588436.8869993836;0.0;0.0;308.7152635417027;2504938.9229026292;0.0;0.0;320.60662244977783;2588436.8869993836;0.0;0.0;3618.651408833839;2252695.5999679808;0.0;0.0;10219.198201523512;24880643.8701884;0.0;0.0
RLB-69328;121.18637695312499;36.72314453125;1;107.71625102641156;59.08559473047305;6.430946461708125;-2.1279166907068725;Bd RLB-69328;126.25559603581404;399318.8630244034;0.0;0.0;7.889268636873943;476110.9520675579;0.0;0.0;7.339450284146349;460752.534258927;0.0;0.0;8.193098454405911;476110.9520675579;0.0;0.0;7.679895415331661;470143.19771339826;0.0;0.0;8.299459651334594;532179.0793795094;0.0;0.0;8.08976245211258;496379.2082894571;0.0;0.0;7.6416453460731;460752.534258927;0.0;0.0;8.255520004701893;476110.9520675579;0.0;0.0;112.42211333966323;414356.5081440447;0.0;0.0;302.0658096204573;4662214.78127134;0.0;0.0
RLB-69099;1333.0308105468748;403.94873046875;5;626.02123597766;354.96123235197007;42.99052030860361;-17.100405761069446;Bd RLB-69099;898.2016002077102;1530395.9467933776;0.0;0.0;89.78414217516797;1824702.8596382579;0.0;0.0;86.87088864669698;1765841.477069282;0.0;0.0;89.53950547129533;1824702.8596382579;0.0;0.0;86.99098393568495;1844720.3306524544;0.0;0.0;89.82773929278531;2262513.6022523977;0.0;0.0;88.66414025526899;1981261.5941990968;0.0;0.0;87.72715544133871;1765841.477069282;0.0;0.0;89.28180921814328;1824702.8596382579;0.0;0.0;805.6529491975335;1588024.0962524102;0.0;0.0;2412.5409138416253;18212707.103203077;0.0;0.0
RLB-78770;120.21232910156249;36.427978515625;1;107.90009073958929;59.54795416336291;6.443830868525635;-1.9525848437007312;Bd RLB-78770;131.17440803357906;364433.64878867025;0.0;0.0;7.8536692429038135;434517.04278649145;0.0;0.0;7.82113310117036;420500.3639869272;0.0;0.0;8.10784155387588;434517.04278649145;0.0;0.0;7.242776665450522;420500.3639869272;0.0;0.0;7.708543495117418;435526.91092592716;0.0;0.0;8.181007824269864;434518.0818874899;0.0;0.0;7.592681028509658;420500.3639869272;0.0;0.0;7.816013703569543;434517.04278649145;0.0;0.0;121.71736737543296;378157.70333673904;0.0;0.0;315.21544202387906;4177688.5652590822;0.0;0.0
RLB-78736;2880.4971679687496;872.8779296875;11;2208.453675045218;537.262676806681;113.23992450159298;-29.746954147581313;Bd RLB-78736;2632.0758337085676;1837186.893250235;0.0;0.0;209.31279683551213;2190492.065029126;0.0;0.0;202.40371331183366;2119831.030673348;0.0;0.0;210.84142776289443;2190492.065029126;0.0;0.0;203.1737983119196;2119831.030673348;0.0;0.0;212.41185762774583;2272592.5702414894;0.0;0.0;210.70779112252504;2192191.7771124076;0.0;0.0;203.6660523659878;2119831.030673348;0.0;0.0;211.77085893520578;2190492.065029126;0.0;0.0;2167.305579955546;1906367.5128820746;0.0;0.0;6463.669709937738;21139308.040593628;0.0;0.0
RLB-71848;26563.32421875;8049.4921875;105;7737.536652261875;3255.372316119187;423.67785201925955;-183.8261590928516;Bd RLB-71848;17575.634305114607;3307538.390625;0.0;0.0;331.8816071160621;4031497.728515625;0.0;0.0;321.1757488219956;3806049.94921875;0.0;0.0;331.8816071160621;4098710.98828125;0.0;0.0;4776.966689158295;20287167.6476762;0.0;0.0;4324.269593865306;29965053.082924407;0.0;0.0;4946.071531829353;32690282.167686075;0.0;0.0;4909.372738746821;17115586.782005474;0.0;0.0;331.8816071160621;4098710.98828125;0.0;0.0;14271.537750777523;3462258.3505859375;0.0;0.0;52120.67317966209;122862856.07579997;0.0;0.0
